styleUrl,ExtendedData/Data/0/value,ExtendedData/Data/0/_name,ExtendedData/Data/1/value,ExtendedData/Data/1/_name,ExtendedData/Data/2/value,ExtendedData/Data/2/_name,ExtendedData/Data/3/value,ExtendedData/Data/3/_name,ExtendedData/Data/4/value,ExtendedData/Data/4/_name,ExtendedData/Data/5/value,ExtendedData/Data/5/_name,ExtendedData/Data/6/value,ExtendedData/Data/6/_name,ExtendedData/Data/7/value,ExtendedData/Data/7/_name,ExtendedData/Data/8/value,ExtendedData/Data/8/_name,ExtendedData/Data/9/value,ExtendedData/Data/9/_name,ExtendedData/Data/10/value,ExtendedData/Data/10/_name,ExtendedData/Data/11/value,ExtendedData/Data/11/_name,ExtendedData/Data/12/value,ExtendedData/Data/12/_name,ExtendedData/Data/13/value,ExtendedData/Data/13/_name,ExtendedData/Data/14/value,ExtendedData/Data/14/_name,ExtendedData/Data/15/value,ExtendedData/Data/15/_name,ExtendedData/Data/16/value,ExtendedData/Data/16/_name,ExtendedData/Data/17/value,ExtendedData/Data/17/_name,ExtendedData/Data/18/value,ExtendedData/Data/18/_name,ExtendedData/Data/19/value,ExtendedData/Data/19/_name,ExtendedData/Data/20/value,ExtendedData/Data/20/_name,ExtendedData/Data/21/value,ExtendedData/Data/21/_name,ExtendedData/Data/22/value,ExtendedData/Data/22/_name,ExtendedData/Data/23/value,ExtendedData/Data/23/_name,ExtendedData/Data/24/value,ExtendedData/Data/24/_name,ExtendedData/Data/25/value,ExtendedData/Data/25/_name,ExtendedData/Data/26/value,ExtendedData/Data/26/_name,ExtendedData/Data/27/value,ExtendedData/Data/27/_name,ExtendedData/Data/28/value,ExtendedData/Data/28/_name,ExtendedData/Data/29/value,ExtendedData/Data/29/_name,ExtendedData/Data/30/value,ExtendedData/Data/30/_name,ExtendedData/Data/31/value,ExtendedData/Data/31/_name,ExtendedData/Data/32/value,ExtendedData/Data/32/_name,MultiGeometry/Point/coordinates
#defaultStyle,2415 2nd Ave,address,"Kiefer, Kurt H.",artist,,class,1 brackets/light fixture on pole,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1994-96,date_made,1 brackets with light fixture on light pole,descriptio,,dimensions,,general_no,SDOT,gis_editor,237,gis_id,Y,in_row,,link_1,,link_2,,link_3,,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED96.030,sac_id,,subtype,Street Treatment,title,1267055.74198472,x_coord,227946.43715933,y_coord,"-122.34750425427423,47.61503336573293"
#defaultStyle,2312 2nd Ave,address,"Kiefer, Kurt H.",artist,,class,"4 insets, 1 brackets/light fixture on pole",classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1994-96,date_made,"3 faux plank insets in sidewalk, 1 ""welcome mat"" inset in sidewalk, 1 brackets with light fixture on light pole",descriptio,,dimensions,,general_no,SDOT,gis_editor,241,gis_id,Y,in_row,,link_1,,link_2,,link_3,,location,,locator,"Faux plank insets:  tinted concrete; ""Welcome mat"":  steel treadplate, tinted concrete",mat_1,"Faux plank insets:  tinted concrete; ""Welcome mat"":  steel treadplate, tinted concrete",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED96.030,sac_id,,subtype,Street Treatment,title,1267402.14978728,x_coord,227711.64571727,y_coord,"-122.34604631852623,47.614379181801745"
#defaultStyle,2224 2nd Ave,address,"Kiefer, Kurt H.",artist,,class,1 brackets/light fixture on pole,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1994-96,date_made,1 brackets with light fixture on light pole,descriptio,,dimensions,,general_no,SDOT,gis_editor,243,gis_id,Y,in_row,,link_1,,link_2,,link_3,,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED96.030,sac_id,,subtype,Street Treatment,title,1267681.48006295,x_coord,227458.19861191,y_coord,"-122.3447332763954,47.61360005516739"
#defaultStyle,2106 2nd Ave,address,"Kiefer, Kurt H.",artist,,class,"7 insets, 1 brackets/light fixture on pole",classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1994-96,date_made,"7 faux plank insets in sidewalk, 1 ""welcome mat"" inset in sidewalk",descriptio,,dimensions,,general_no,SDOT,gis_editor,254,gis_id,Y,in_row,,link_1,,link_2,,link_3,,location,,locator,"Faux plank insets:  tinted concrete; ""Welcome mat"":  steel treadplate, tinted concrete",mat_1,"Faux plank insets:  tinted concrete; ""Welcome mat"":  steel treadplate, tinted concrete",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED96.030,sac_id,,subtype,Street Treatment,title,1268051.15482374,x_coord,227121.8764386,y_coord,"-122.34331941021816,47.612776855706564"
#defaultStyle,Eastlake Ave E & E Hamlin St,address,"Levy, Stacy",artist,,class,4 insets,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1997,date_made,"Four 24"" x 24"" x 2"" stone and glass tile insets in the sidewalk intersection.  Stone center sandblasted with image of microorganism.  Glass part of tile cast with name of the particular intersection.",descriptio,,dimensions,,general_no,SDOT,gis_editor,274,gis_id,Y,in_row,,link_1,,link_2,,link_3,"NE, NW, SE, SW corners",location,,locator,Cast glass tiles and WA State Wilkensen Sandstone,mat_1,Cast glass tiles and WA State Wilkensen Sandstone,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED98.025a-ff (S,sac_id,,subtype,Cornerstones,title,1272528.01745983,x_coord,239071.39012083,y_coord,"-122.32587912417529,47.645623777623285"
#defaultStyle,Eastlake Ave E & E Howe St,address,"Levy, Stacy",artist,,class,2 insest,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1997,date_made,"Two 24"" x 24"" x 2"" stone and glass tile insets in the sidewalk intersection.  Stone center sandblasted with image of microorganism.  Glass part of tile cast with name of the particular intersection.",descriptio,,dimensions,,general_no,SDOT,gis_editor,287,gis_id,Y,in_row,,link_1,,link_2,,link_3,SE  and SW corners,location,,locator,Cast glass tiles and WA State Wilkensen Sandstone,mat_1,Cast glass tiles and WA State Wilkensen Sandstone,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED98.025a-ff (S,sac_id,,subtype,Cornerstones,title,1272531.41406784,x_coord,235513.97469319,y_coord,"-122.32558552554417,47.635873182107865"
#defaultStyle,14th Ave S between S Director St & S Henderson St,address,"Fields, Gregory",artist,,class,Sidewalk insets,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2009,date_made,"Inset strips of 6"" square handcarved tile inset in the sidewalk on both sides of the street.",descriptio,"Sidewalk tiles: 7.25"" x 38-83""",dimensions,,general_no,SDOT,gis_editor,424,gis_id,Y,in_row,,link_1,,link_2,,link_3,Both sides of the street,location,,locator,Glazed ceramic tile,mat_1,Glazed ceramic tile,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ST09.099,sac_id,,subtype,Convergence,title,1274351.74955773,x_coord,194166.68978688,y_coord,"-122.31486141482034,47.52295387007609"
#defaultStyle,Lake City Way NE between NE 123rd St & NE 125th St,address,"Sweeney, Michael",artist,,class,"2 ""boulder"" sculptures (one with steel arc form at",classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1979 - 1980,date_made,"2 ""boulder"" sculptures, one with steel arc form attached to top; 1 steel arc form on ground nearby",descriptio,,dimensions,,general_no,SDOT,gis_editor,218,gis_id,Y,in_row,,link_1,,link_2,,link_3,On median strip near 12391 Lake City Way NE,location,,locator,"Concrete, wire, painted steel",mat_1,"Concrete, wire, painted steel",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED80.053,sac_id,,subtype,Lake City Gateway,title,1280323.68133985,x_coord,265153.49485157,y_coord,"-122.29557971847967,47.71912049365388"
#defaultStyle,Broadway Ave E between  E Republican St & E Mercer St,address,"Mackie, Jack",artist,,class,Inlays,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1982,date_made,Inlaid bronze footprints and dance instructions for the Obeebo dance steps,descriptio,,dimensions,,general_no,SDOT,gis_editor,224,gis_id,Y,in_row,,link_1,,link_2,,link_3,West side of Broadway Ave E,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED82.100a-h,sac_id,,subtype,Dancer's Series: Steps,title,1273592.34245296,x_coord,231051.87203266,y_coord,"-122.32107478939375,47.62342578636852"
#defaultStyle,2nd Ave between Bell St & Battery St,address,"Kiefer, Kurt H.",artist,,class,1 brackets/light fixture on pole,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1994-96,date_made,1 brackets with light fixture on light pole,descriptio,,dimensions,,general_no,SDOT,gis_editor,235,gis_id,Y,in_row,,link_1,,link_2,,link_3,West side of 2nd Ave just northwest of 2311,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED96.030,sac_id,,subtype,Street Treatment,title,1267269.52708648,x_coord,227790.16342132,y_coord,"-122.34649691696143,47.61442977203692"
#defaultStyle,Franklin Ave E & E Louisa St,address,"Levy, Stacy",artist,,class,1 inset,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1997,date_made,"One 24"" x 24"" x 2"" stone and glass tile inset in the sidewalk intersection.  Stone center sandblasted with image of microorganism.  Glass part of tile cast with name of the particular intersection.",descriptio,,dimensions,,general_no,SDOT,gis_editor,273,gis_id,Y,in_row,,link_1,,link_2,,link_3,NW corner,location,,locator,Cast glass tiles and WA State Wilkensen Sandstone,mat_1,Cast glass tiles and WA State Wilkensen Sandstone,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED98.025a-ff (S,sac_id,,subtype,Cornerstones,title,1272799.43147611,x_coord,237755.00176748,y_coord,"-122.32456745510773,47.64210104512701"
#defaultStyle,Eastlake Ave E & E Garfield St,address,"Levy, Stacy",artist,,class,1 inset,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1997,date_made,"One 24"" x 24"" x 2"" stone and glass tile inset in the sidewalk intersection.  Stone center sandblasted with image of microorganism.  Glass part of tile cast with name of the particular intersection.",descriptio,,dimensions,,general_no,SDOT,gis_editor,279,gis_id,Y,in_row,,link_1,,link_2,,link_3,NE corner,location,,locator,Cast glass tiles and WA State Wilkensen Sandstone,mat_1,Cast glass tiles and WA State Wilkensen Sandstone,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED98.025a-ff (S,sac_id,,subtype,Cornerstones,title,1272516.78597182,x_coord,234779.64253243,y_coord,"-122.32544373132785,47.633925765357546"
#defaultStyle,Eastlake Ave E & E Galer St,address,"Levy, Stacy",artist,,class,1 inset,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1997,date_made,"One 24"" x 24"" x 2"" stone and glass tile inset in the sidewalk intersection.  Stone center sandblasted with image of microorganism.  Glass part of tile cast with name of the particular intersection.",descriptio,,dimensions,,general_no,SDOT,gis_editor,281,gis_id,Y,in_row,,link_1,,link_2,,link_3,SWt corner,location,,locator,Cast glass tiles and WA State Wilkensen Sandstone,mat_1,Cast glass tiles and WA State Wilkensen Sandstone,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED98.025a-ff (S,sac_id,,subtype,Cornerstones,title,1272386.14405169,x_coord,234196.93097984,y_coord,"-122.32624611845782,47.63215636138077"
#defaultStyle,Alaskan Way & Union St,address,"Bennett, Douglas",artist,,class,1 sculpture,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1977,date_made,Sculpture of Christopher Columbus,descriptio,"9'9x5'9.25""",dimensions,In the ROW?,general_no,SDOT,gis_editor,311,gis_id,N,in_row,,link_1,,link_2,,link_3,"Waterfront Park, Pier 57",location,,locator,Bronze,mat_1,Bronze,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,GCK78.108,sac_id,,subtype,Christopher Columbus,title,1268442.23620765,x_coord,225024.21212245,y_coord,"-122.34143665267402,47.606618441077174"
#defaultStyle,2700 1st Ave,address,"Mackie, Jack; Simpson, Lewis ""Buster""",artist,,class,"1 bollard, 1 tree guard",classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1985-1991,date_made,"1 tree guard, 1 sandstone bollard",descriptio,,dimensions,,general_no,SDOT,gis_editor,199,gis_id,Y,in_row,,link_1,,link_2,,link_3,East side of 1st Ave,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,CL86.045,sac_id,,subtype,Street Treatment,title,1266230.50270071,x_coord,228343.01104947,y_coord,"-122.35080003328487,47.61605676161432"
#defaultStyle,Alki Ave SW & 59th Ave SW,address,"Feddersen, Joe; Fels, Donald; Smith, Jaune Quick-To-See",artist,,class,Pavers; bronze inset,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1996-97,date_made,"Pavers consisting of sandblasted text and images, bronze insets embedded in concreteon promenade",descriptio,,dimensions,In the ROW?,general_no,SDOT,gis_editor,331,gis_id,N,in_row,,link_1,,link_2,,link_3,Near 59th and Alki on the promenade plaza and near benches,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,PR97.004,sac_id,,subtype,Untitled,title,1251797.73443061,x_coord,215564.38235276,y_coord,"-122.4078351114857,47.5802730028724"
#defaultStyle,Alki Ave SW between 55th and 56th Ave SW,address,"Feddersen, Joe; Fels, Donald; Smith, Jaune Quick-To-See",artist,,class,Pavers,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1996-97,date_made,Pavers consisting of sandblasted text and images,descriptio,,dimensions,In the ROW?,general_no,SDOT,gis_editor,332,gis_id,N,in_row,,link_1,,link_2,,link_3,Near benches between 55th and 56th,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,PR97.004,sac_id,,subtype,Untitled,title,1252979.80777586,x_coord,216292.27355354,y_coord,"-122.40354917629281,47.58214087004244"
#defaultStyle,Westlake Shore Roadway Ave N  & Crockett St,address,"Smith, Maggie",artist,,class,"Guardrail, benches, sidewalk insets",classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2004,date_made,"Artist-designed pedestrian wood leaning guardrail with etched cover plates at sides of view point, 2 artist-designed wood benches, sidewalk insets with colored concrete and bronze words",descriptio,,dimensions,,general_no,SDOT,gis_editor,412,gis_id,Y,in_row,,link_1,,link_2,,link_3,On Lake Uinon Trail Crockett Street End viewpoint,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ST04.095,sac_id,,subtype,Spur Line,title,1268886.3834081,x_coord,236414.71735011,y_coord,"-122.34034612512946,47.63805397838109"
#defaultStyle,"5th Ave NE between NE 105th St & NE Northgate Way
NE 110th Street and NE 105th Street  
Seattle, Was",address,"Wysong, Linda",artist,,class,12 insets in the sidewalk,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2006,date_made,twelve artistic glass bricks placed in the sidewalk,descriptio,"Each 6""h x 6""w x 2""d",dimensions,,general_no,SDOT,gis_editor,421,gis_id,Y,in_row,,link_1,,link_2,,link_3,On the east side of the street,location,,locator,Fused glass,mat_1,Fused glass,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ST06.066.01-.03,sac_id,,subtype,Perch,title,1273614.50635698,x_coord,261587.14975992,y_coord,"-122.32312948953124,47.70739616020566"
#defaultStyle,BURKE GILMAN TRAIL AT PRINCTON AVE NE,address,"MacDonald, Anna",artist,,class,,classifica,,contactage,,contactpho,2013,date_made,"Reclamation consists of three variations of one form that resides at two sites along the trail..01:  The original tree REMAIN feeds and shapes a pair of Red Alder saplings, and is located ½ mile east of the bronze",descriptio,,dimensions,,general_no,SDOT,gis_editor,0,gis_id,Y,in_row,,link_1,,link_2,,link_3,".01 Location:  Burke-Gilman Trail. Site 1 Trail at 40th Ave NE.  Seattle, WA  98105",location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ST13.067.01,sac_id,,subtype,Reclamation,title,0,x_coord,0,y_coord,"-122.27606019799217,47.668725272125435"
#defaultStyle,250 BELL ST,address,"Klein, Sheila",artist,,class,,classifica,,contactage,,contactpho,2014,date_made,Four bronze sculptures in the form of wooden signposts throughout Bell St. Park. From South to North; .01: Toast; .02: That was something we used to do; .03:  Sunch and .04:  To Be Determined.,descriptio,,dimensions,Point at location of .02: That was something we used to do,general_no,SDOT,gis_editor,0,gis_id,Y,in_row,,link_1,,link_2,,link_3,Bell St Park,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,Y,pubart_row,0,reserved_i,,reserved_t,PR14.006.01-.04,sac_id,,subtype,Souvenir,title,0,x_coord,0,y_coord,"-122.34520637731029,47.61450111866086"
#defaultStyle,Westlake Ave between 7th Ave & Virginia St,address,"Meisel, Squeak",artist,,class,Four sculptures,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2011,date_made,Four cast bronze sculptures of pillows.,descriptio,"60"" x 360"" x 84""",dimensions,,general_no,SDOT,gis_editor,432,gis_id,Y,in_row,,link_1,,link_2,,link_3,West side of the street,location,,locator,"Cast bronze, polyurethane enamel finish (white)",mat_1,"Cast bronze, polyurethane enamel finish (white)",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ST11.006,sac_id,,subtype,cloud haiku,title,1269358.55627263,x_coord,228283.89474982,y_coord,"-122.33791456249075,47.615054892396955"
#defaultStyle,SW Thistle St between 26th Ave SW and 27th Ave SW,address,"de Lory, Peter",artist,,class,1 signpost with sign images of flora,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2004,date_made,1 signpost with sign images of flora,descriptio,,dimensions,,general_no,SDOT,gis_editor,393,gis_id,Y,in_row,,link_1,,link_2,,link_3,South side of the street near Thistle and 26th,location,,locator,"Steel, porcelain enamel",mat_1,"Steel, porcelain enamel",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,SPU05.024,sac_id,,subtype,Longfellow Creek Legacy Trail Way Finding Signs,title,1261656.78980073,x_coord,196474.22322924,y_coord,"-122.36600445861932,47.52819991679298"
#defaultStyle,SW Genesee St between Delridge Way SW and 26th Ave SW,address,"de Lory, Peter",artist,,class,1 signpost with sign images of flora,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2004,date_made,1 signpost with sign images of flora,descriptio,,dimensions,,general_no,SDOT,gis_editor,400,gis_id,Y,in_row,,link_1,,link_2,,link_3,South side of the street,location,,locator,"Steel, porcelain enamel",mat_1,"Steel, porcelain enamel",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,SPU05.024,sac_id,,subtype,Longfellow Creek Legacy Trail Way Finding Signs,title,1262585.55178568,x_coord,209752.97767484,y_coord,"-122.36531156128186,47.564652340465244"
#defaultStyle,26th Ave SW between SW Oregon St and SW Genesee St,address,"de Lory, Peter",artist,,class,1 signpost with sign images of flora,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2004,date_made,1 signpost with sign images of flora,descriptio,,dimensions,,general_no,SDOT,gis_editor,402,gis_id,Y,in_row,,link_1,,link_2,,link_3,East side of the street,location,,locator,"Steel, porcelain enamel",mat_1,"Steel, porcelain enamel",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,SPU05.024,sac_id,,subtype,Longfellow Creek Legacy Trail Way Finding Signs,title,1262177.45488927,x_coord,209428.92033051,y_coord,"-122.36537998619593,47.56314900038404"
#defaultStyle,SW Yancy St between 26th Ave SW and 28th Ave SW,address,"de Lory, Peter",artist,,class,2 signposts with sign images of flora,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2004,date_made,2 signposts with sign images of flora,descriptio,,dimensions,,general_no,SDOT,gis_editor,373,gis_id,Y,in_row,,link_1,,link_2,,link_3,South side of the street,location,,locator,"Steel, porcelain enamel",mat_1,"Steel, porcelain enamel",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,SPU05.024,sac_id,,subtype,Longfellow Creek Legacy Trail Way Finding Signs,title,1262092.08644117,x_coord,210817.70676394,y_coord,"-122.36658000553791,47.56756151486793"
#defaultStyle,Puget Blvd SW between 25th Ave SW and 26th Ave SW,address,"de Lory, Peter",artist,,class,1 signpost with sign images of flora,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2004,date_made,1 signpost with sign images of flora,descriptio,,dimensions,,general_no,SDOT,gis_editor,375,gis_id,Y,in_row,,link_1,,link_2,,link_3,North side of the street,location,,locator,"Steel, porcelain enamel",mat_1,"Steel, porcelain enamel",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,SPU05.024,sac_id,,subtype,Longfellow Creek Legacy Trail Way Finding Signs,title,1262249.43184935,x_coord,206321.69856733,y_coord,"-122.36550618109283,47.55537203187614"
#defaultStyle,Delridge Way SW & SW Elmgrove St,address,"de Lory, Peter",artist,,class,1 signpost with sign images of flora,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,2004,date_made,1 signpost with sign images of flora,descriptio,,dimensions,,general_no,SDOT,gis_editor,390,gis_id,Y,in_row,,link_1,,link_2,,link_3,In the SW part of the intersection,location,,locator,"Steel, porcelain enamel",mat_1,"Steel, porcelain enamel",materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,SPU05.024,sac_id,,subtype,Longfellow Creek Legacy Trail Way Finding Signs,title,1263171.52567425,x_coord,197100.06950185,y_coord,"-122.36052272008203,47.53005470956411"
#defaultStyle,2327 2nd Ave,address,"Kiefer, Kurt H.",artist,,class,3 insets,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1994-96,date_made,3 faux plank insets in sidewalk,descriptio,,dimensions,,general_no,SDOT,gis_editor,228,gis_id,Y,in_row,,link_1,,link_2,,link_3,,location,,locator,Faux plank insets:  tinted concrete,mat_1,Faux plank insets:  tinted concrete,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED96.030,sac_id,,subtype,Street Treatment,title,1267319.48703515,x_coord,227705.1382119,y_coord,"-122.34667381053316,47.61453986118711"
#defaultStyle,2331 2nd Ave,address,"Kiefer, Kurt H.",artist,,class,8 insets,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1994-96,date_made,8 faux plank insets in sidewalk,descriptio,,dimensions,,general_no,SDOT,gis_editor,229,gis_id,Y,in_row,,link_1,,link_2,,link_3,,location,,locator,Faux plank insets:  tinted concrete,mat_1,Faux plank insets:  tinted concrete,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED96.030,sac_id,,subtype,Street Treatment,title,1267307.30683833,x_coord,227716.04825625,y_coord,"-122.34688458721601,47.614621829180535"
#defaultStyle,2408 2nd Ave,address,"Kiefer, Kurt H.",artist,,class,"4 insets, 1 brackets/light fixture on pole",classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1994-96,date_made,"4 faux plank insets in sidewalk, 1 brackets with light fixture on light pole",descriptio,,dimensions,,general_no,SDOT,gis_editor,230,gis_id,Y,in_row,,link_1,,link_2,,link_3,,location,,locator,Faux plank insets:  tinted concrete,mat_1,Faux plank insets:  tinted concrete,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED96.030,sac_id,,subtype,Street Treatment,title,1267109.14697521,x_coord,227978.96209753,y_coord,"-122.34731551462109,47.61514291264171"
#defaultStyle,2029 2nd Ave,address,"Kiefer, Kurt H.",artist,,class,1 brackets/light fixture on pole,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1994-96,date_made,1 brackets with light fixture on light pole,descriptio,,dimensions,,general_no,SDOT,gis_editor,253,gis_id,Y,in_row,,link_1,,link_2,,link_3,,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED96.030,sac_id,,subtype,Street Treatment,title,1268259.39470509,x_coord,226851.30351879,y_coord,"-122.34273111239933,47.61217649550577"
#defaultStyle,Eastlake Ave E & E Louisa St,address,"Levy, Stacy",artist,,class,4 insets,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1997,date_made,"Four 24"" x 24"" x 2"" stone and glass tile insets in the sidewalk intersection.  Stone center sandblasted with image of microorganism.  Glass part of tile cast with name of the particular intersection.",descriptio,,dimensions,,general_no,SDOT,gis_editor,276,gis_id,Y,in_row,,link_1,,link_2,,link_3,"NE, NW, SE, SW corners",location,,locator,Cast glass tiles and WA State Wilkensen Sandstone,mat_1,Cast glass tiles and WA State Wilkensen Sandstone,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED98.025a-ff (S,sac_id,,subtype,Cornerstones,title,1272500.31979581,x_coord,237760.97731949,y_coord,"-122.32588836975562,47.642030500932194"
#defaultStyle,Broadway Ave E between  E Mercer St & E Roy St,address,"Mackie, Jack",artist,,class,Inlays,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1982,date_made,Inlaid bronze footprints and dance instructions for the Lindy dance steps,descriptio,,dimensions,,general_no,SDOT,gis_editor,220,gis_id,Y,in_row,,link_1,,link_2,,link_3,West side of Broadway Ave E,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED82.100a-h,sac_id,,subtype,Dancer's Series: Steps,title,1273598.27998896,x_coord,231402.09500901,y_coord,"-122.3210988542899,47.62478922961329"
#defaultStyle,Broadway Ave E between E Harrison St & E Republican St,address,"Mackie, Jack",artist,,class,Inlays,classifica,Seattle Office of Arts & Cultural Affairs,contactage,206-684-7171,contactpho,1982,date_made,Inlaid bronze footprints and dance instructions for the Fox-Trot dance steps,descriptio,,dimensions,,general_no,SDOT,gis_editor,222,gis_id,Y,in_row,,link_1,,link_2,,link_3,East side of Broadway Ave E,location,,locator,,mat_1,,materials,,park_name,,pic_1,,pic_2,,pic_3,0,pma,,pubart_row,0,reserved_i,,reserved_t,ED82.100a-h,sac_id,,subtype,Dancer's Series: Steps,title,1273588.76574895,x_coord,230635.85513623,y_coord,"-122.32075785181864,47.622330864446525"
